business_id,reporting_period,maintenance_category_key,routine_expenditure_aud,routine_expenditure_status,non_routine_expenditure_aud,non_routine_expenditure_status,total_expenditure_aud,total_expenditure_status,currency,price_basis,installed_quantity,installed_quantity_status,serviced_quantity,serviced_quantity_status,denominator_unit,relationship_status,installed_ratio_status,serviced_ratio_status,source_workbook,source_sheet,source_row,descriptor_source_workbook,descriptor_source_sheet,descriptor_source_row
transgrid,2013-14,transmission_lines_maintenance::transmission_cables,627023.2083342564,numeric,36357.63046855267,numeric,663380.8388028091,numeric,AUD,nominal,51.437,numeric,51.437,numeric,km,matched_with_denominator,calculated,calculated,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,15,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,15.0
transgrid,2013-14,substations_equipment_property_maintenance::substation_switchbays,3638414.0282975696,numeric,5284765.97032921,numeric,8923179.99862678,numeric,AUD,nominal,2338.0,numeric,552.0,numeric,count,matched_with_denominator,calculated,calculated,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,16,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,16.0
transgrid,2013-14,substations_equipment_property_maintenance::substation_power_transformers,1855483.7057306408,numeric,2125130.162618776,numeric,3980613.8683494166,numeric,AUD,nominal,223.0,numeric,206.0,numeric,count,matched_with_denominator,calculated,calculated,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,17,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,17.0
transgrid,2013-14,substations_equipment_property_maintenance::substation_property,5196232.112261111,numeric,10917712.38076268,numeric,16113944.49302379,numeric,AUD,nominal,93.0,numeric,92.0,numeric,count,matched_with_denominator,calculated,calculated,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,18,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,18.0
transgrid,2013-14,scada_network_control_maintenance::scada_network_control,743387.1182787794,numeric,79720.55028272796,numeric,823107.6685615074,numeric,AUD,nominal,1602.0,numeric,589.0,numeric,count,matched_with_denominator,calculated,calculated,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,19,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,19.0
transgrid,2013-14,protection_systems_maintenance::protection_systems,2382120.5603334703,numeric,1045846.9953498788,numeric,3427967.5556833493,numeric,AUD,nominal,5749.0,numeric,1538.0,numeric,count,matched_with_denominator,calculated,calculated,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,20,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,20.0
transgrid,2013-14,other_maintenance_activity::telecommunications_systems,1326164.4262373128,numeric,5405953.325201182,numeric,6732117.751438495,numeric,AUD,nominal,,,,,,no_descriptor_match,no_descriptor_match,no_descriptor_match,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,21,,,
transgrid,2013-14,other_maintenance_activity::metering_systems,1036017.4247232812,numeric,445376.61959336535,numeric,1481394.0443166466,numeric,AUD,nominal,863.0,numeric,889.0,numeric,count,matched_with_denominator,calculated,calculated,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,22,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,22.0
transgrid,2013-14,other_maintenance_activity::transmission_lines_maintenance_access_tracks,841555.9081810125,numeric,2382230.208360804,numeric,3223786.1165418164,numeric,AUD,nominal,,,,,,no_descriptor_match,no_descriptor_match,no_descriptor_match,Copy of D14-00150087(V02) - transgrid (t) 2013-14 - category analysis rin response - templates - consolidated - 31 october 2014 - public.xlsm,2.8 Maintenance,23,,,
electranet,2015-16,transmission_lines_maintenance::transmission_towers,2009278.6005934,numeric,7210284.13744427,numeric,9219562.73803767,numeric,AUD,nominal,13.253,numeric,13.253,numeric,count,matched_with_denominator,calculated,calculated,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,50,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,12.0
electranet,2015-16,transmission_lines_maintenance::transmission_tower_support_structures,1001427.27027129,numeric,3378776.73421985,numeric,4380204.00449114,numeric,AUD,nominal,58.668,numeric,58.668,numeric,count,matched_with_denominator,calculated,calculated,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,51,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,13.0
electranet,2015-16,transmission_lines_maintenance::conductors,235864.239010056,numeric,1872118.88860968,numeric,2107983.127619736,numeric,AUD,nominal,5.497,numeric,5.497,numeric,km,matched_with_denominator,calculated,calculated,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,52,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,14.0
electranet,2015-16,transmission_lines_maintenance::transmission_cables,486821.910125254,numeric,122007.499726203,numeric,608829.409851457,numeric,AUD,nominal,0.027,numeric,0.027,numeric,km,matched_with_denominator,calculated,calculated,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,53,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,15.0
electranet,2015-16,substations_equipment_property_maintenance::substation_switchbays,2166651.9647527896,numeric,4253544.14582415,numeric,6420196.11057694,numeric,AUD,nominal,1.346,numeric,1.346,numeric,count,matched_with_denominator,calculated,calculated,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,54,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,16.0
electranet,2015-16,substations_equipment_property_maintenance::substation_power_transformers,976159.5582476768,numeric,2288707.53153679,numeric,3264867.0897844667,numeric,AUD,nominal,0.139,numeric,0.139,numeric,count,matched_with_denominator,calculated,calculated,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,55,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,17.0
electranet,2015-16,substations_equipment_property_maintenance::substation_property,3913646.76699953,numeric,4078865.88263906,numeric,7992512.649638589,numeric,AUD,nominal,0.077,numeric,0.077,numeric,count,matched_with_denominator,calculated,calculated,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,56,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,18.0
electranet,2015-16,scada_network_control_maintenance::scada_network_control,1760423.29,numeric,270048.56,numeric,2030471.85,numeric,AUD,nominal,120.0,numeric,120.0,numeric,count,matched_with_denominator,calculated,calculated,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,57,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,19.0
electranet,2015-16,protection_systems_maintenance::protection_systems,2048701.83,numeric,974846.04,numeric,3023547.87,numeric,AUD,nominal,1362.0,numeric,1362.0,numeric,count,matched_with_denominator,calculated,calculated,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,58,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,20.0
electranet,2015-16,other_maintenance_activity::right_of_way_maintenance,1872730.18,numeric,130082.8,numeric,2002812.98,numeric,AUD,nominal,,,,,,no_descriptor_match,no_descriptor_match,no_descriptor_match,Copy of D16 147530(V3)  ElectraNet 2015-16 - Category Analysis RIN Response - Public Version - 31 October 2016 - PUBLIC.xlsm,2.8 Maintenance,59,,,
electranet,2016-17,transmission_lines_maintenance::transmission_towers,1562206.7935996205,numeric,9570469.938571462,numeric,11132676.732171085,numeric,AUD,nominal,13.257,numeric,13.257,numeric,count,matched_with_denominator,calculated,calculated,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,50,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,12.0
electranet,2016-17,transmission_lines_maintenance::transmission_tower_support_structures,1454450.0905011678,numeric,3463140.6388111305,numeric,4917590.729312299,numeric,AUD,nominal,58.956,numeric,58.956,numeric,count,matched_with_denominator,calculated,calculated,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,51,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,13.0
electranet,2016-17,transmission_lines_maintenance::conductors,453582.3827922948,numeric,1816430.6389303133,numeric,2270013.021722608,numeric,AUD,nominal,5.49237,numeric,5.49237,numeric,km,matched_with_denominator,calculated,calculated,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,52,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,14.0
electranet,2016-17,transmission_lines_maintenance::transmission_cables,461082.6331069165,numeric,17138.983687092703,numeric,478221.6167940092,numeric,AUD,nominal,0.027,numeric,0.027,numeric,km,matched_with_denominator,calculated,calculated,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,53,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,15.0
electranet,2016-17,substations_equipment_property_maintenance::substation_switchbays,1695642.8516198865,numeric,3019848.5343423737,numeric,4715491.38596226,numeric,AUD,nominal,1.467,numeric,1.467,numeric,count,matched_with_denominator,calculated,calculated,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,54,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,16.0
electranet,2016-17,substations_equipment_property_maintenance::substation_power_transformers,786941.5309154363,numeric,1660064.3025820693,numeric,2447005.8334975056,numeric,AUD,nominal,0.139,numeric,0.139,numeric,count,matched_with_denominator,calculated,calculated,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,55,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,17.0
electranet,2016-17,substations_equipment_property_maintenance::substation_property,3418355.207464677,numeric,3360762.4830755573,numeric,6779117.690540234,numeric,AUD,nominal,0.078,numeric,0.078,numeric,count,matched_with_denominator,calculated,calculated,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,56,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,18.0
electranet,2016-17,scada_network_control_maintenance::scada_network_control,2099512.68,numeric,488261.72,numeric,2587774.4000000004,numeric,AUD,nominal,121.0,numeric,121.0,numeric,count,matched_with_denominator,calculated,calculated,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,57,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,19.0
electranet,2016-17,protection_systems_maintenance::protection_systems,2384134.49,numeric,1236963.26,numeric,3621097.75,numeric,AUD,nominal,1391.0,numeric,1391.0,numeric,count,matched_with_denominator,calculated,calculated,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,58,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,20.0
electranet,2016-17,other_maintenance_activity::right_of_way_maintenance,1945579.0,numeric,93318.94,numeric,2038897.94,numeric,AUD,nominal,4536.0,numeric,4536.0,numeric,km,matched_with_denominator,calculated,calculated,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,59,Copy of D17 153782  ElectraNet 2016-17 - Category Analysis RIN - Template - 31 October 2017 - PUBLIC.xlsm,2.8 Maintenance,21.0
transgrid,2017-18,transmission_lines_maintenance::transmission_towers,4177862.10514913,numeric,5675314.13182753,numeric,9853176.23697666,numeric,AUD,nominal,37419.0,numeric,7911.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,50,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,12.0
transgrid,2017-18,transmission_lines_maintenance::transmission_tower_support_structures,,blank,,blank,,blank,AUD,nominal,0.0,numeric,0.0,numeric,count,matched_with_denominator,nonpositive_denominator,nonpositive_denominator,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,51,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,13.0
transgrid,2017-18,transmission_lines_maintenance::conductors,28748.3889688488,numeric,343931.623777213,numeric,372680.0127460618,numeric,AUD,nominal,11295.173239571512,numeric,7595.382300091351,numeric,km,matched_with_denominator,calculated,calculated,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,52,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,14.0
transgrid,2017-18,transmission_lines_maintenance::transmission_cables,662774.294686661,numeric,689718.708652011,numeric,1352493.003338672,numeric,AUD,nominal,66.317,numeric,66.317,numeric,km,matched_with_denominator,calculated,calculated,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,53,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,15.0
transgrid,2017-18,substations_equipment_property_maintenance::substation_switchbays,1173863.00427586,numeric,3283259.88303203,numeric,4457122.88730789,numeric,AUD,nominal,2284.0,numeric,434.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,54,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,16.0
transgrid,2017-18,substations_equipment_property_maintenance::substation_power_transformers,545966.136139566,numeric,798383.317680584,numeric,1344349.45382015,numeric,AUD,nominal,217.0,numeric,207.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,55,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,17.0
transgrid,2017-18,substations_equipment_property_maintenance::substation_property,2469935.40054315,numeric,8052590.83557238,numeric,10522526.23611553,numeric,AUD,nominal,94.0,numeric,92.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,56,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,18.0
transgrid,2017-18,scada_network_control_maintenance::scada_network_control,136809.594954812,numeric,331027.741679467,numeric,467837.336634279,numeric,AUD,nominal,1961.0,numeric,98.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,57,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,19.0
transgrid,2017-18,protection_systems_maintenance::protection_systems,735456.972983647,numeric,1380826.43590891,numeric,2116283.408892557,numeric,AUD,nominal,3183.0,numeric,1343.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,58,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,20.0
transgrid,2017-18,other_maintenance_activity::metering,482089.686120312,numeric,43819.1956546995,numeric,525908.8817750115,numeric,AUD,nominal,837.0,numeric,519.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,59,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,21.0
transgrid,2017-18,other_maintenance_activity::communications,298879.942721164,numeric,2993641.89730328,numeric,3292521.840024444,numeric,AUD,nominal,1918.0,numeric,1352.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,60,DORIS - D18-158142 Transgrid 2017-18 - Category Analysis RIN - Templates - Public.XLSM,2.8 Maintenance,22.0
electranet,2017-18,transmission_lines_maintenance::transmission_towers,2515164.371675874,numeric,5874736.413742936,numeric,8389900.78541881,numeric,AUD,nominal,13290.0,numeric,13290.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,50,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,12.0
electranet,2017-18,transmission_lines_maintenance::transmission_tower_support_structures,1649465.6972125955,numeric,2271658.247320669,numeric,3921123.944533264,numeric,AUD,nominal,62202.0,numeric,62202.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,51,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,13.0
electranet,2017-18,transmission_lines_maintenance::conductors,626458.6092627628,numeric,1302510.387721392,numeric,1928968.996984155,numeric,AUD,nominal,5494.97,numeric,5494.97,numeric,km,matched_with_denominator,calculated,calculated,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,52,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,14.0
electranet,2017-18,transmission_lines_maintenance::transmission_cables,235938.32184876784,numeric,199164.2612150009,numeric,435102.5830637688,numeric,AUD,nominal,27.0,numeric,27.0,numeric,km,matched_with_denominator,calculated,calculated,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,53,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,15.0
electranet,2017-18,substations_equipment_property_maintenance::substation_switchbays,2225441.713219717,numeric,5400925.2048059385,numeric,7626366.918025656,numeric,AUD,nominal,1604.0,numeric,1604.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,54,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,16.0
electranet,2017-18,substations_equipment_property_maintenance::substation_power_transformers,1043835.1014564371,numeric,2813243.165154318,numeric,3857078.266610755,numeric,AUD,nominal,138.0,numeric,138.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,55,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,17.0
electranet,2017-18,substations_equipment_property_maintenance::substation_property,4309324.585323845,numeric,3834776.610039743,numeric,8144101.195363589,numeric,AUD,nominal,78.0,numeric,78.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,56,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,18.0
electranet,2017-18,scada_network_control_maintenance::scada_network_control,2215616.06,numeric,663537.9099999999,numeric,2879153.97,numeric,AUD,nominal,119.0,numeric,119.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,57,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,19.0
electranet,2017-18,protection_systems_maintenance::protection_systems,2344982.17,numeric,1429107.9,numeric,3774090.07,numeric,AUD,nominal,1437.0,numeric,1437.0,numeric,count,matched_with_denominator,calculated,calculated,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,58,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,20.0
electranet,2017-18,other_maintenance_activity::right_of_way_maintenance,1868309.06,numeric,134253.11,numeric,2002562.17,numeric,AUD,nominal,,,,,,no_descriptor_match,no_descriptor_match,no_descriptor_match,DORIS - D18-158267 ElectraNet 2017-18 - Category Analysis RIN - Template - Public.XLSM,2.8 Maintenance,60,,,
electranet,2018-19,transmission_lines_maintenance::transmission_towers,994076.2956654348,numeric,6880611.581712978,numeric,7874687.8773784125,numeric,AUD,nominal,13215.0,numeric,13215.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,50,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,12.0
electranet,2018-19,transmission_lines_maintenance::transmission_tower_support_structures,1617614.6741036212,numeric,4969409.495663943,numeric,6587024.169767564,numeric,AUD,nominal,58352.0,numeric,58352.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,51,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,13.0
electranet,2018-19,transmission_lines_maintenance::conductors,454836.78895756346,numeric,715449.2474741903,numeric,1170286.0364317538,numeric,AUD,nominal,5485.47,numeric,5485.47,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,52,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,14.0
electranet,2018-19,transmission_lines_maintenance::transmission_cables,225361.7712733812,numeric,65255.13514888802,numeric,290616.9064222692,numeric,AUD,nominal,27.0,numeric,27.0,numeric,km,matched_with_denominator,calculated,calculated,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,53,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,15.0
electranet,2018-19,substations_equipment_property_maintenance::substation_switchbays,1602748.123932074,numeric,3474023.1777615887,numeric,5076771.301693663,numeric,AUD,nominal,1612.0,numeric,1612.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,54,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,16.0
electranet,2018-19,substations_equipment_property_maintenance::substation_power_transformers,1347494.2205976425,numeric,2278718.925214412,numeric,3626213.145812055,numeric,AUD,nominal,137.0,numeric,137.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,55,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,17.0
electranet,2018-19,substations_equipment_property_maintenance::substation_property,3945482.535470284,numeric,3214370.187024,numeric,7159852.722494284,numeric,AUD,nominal,78.0,numeric,78.0,numeric,count,matched_with_denominator,calculated,calculated,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,56,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,18.0
